Geography,Year,Sex,Age,Prevalence Rate,Prevalent Cases,Population,Standard Error,Standard Score,Alberta Rate,Disease,State,Population At-Risk
Z5-NorthZone,2016,BOTH,20to24,1.1163,381.3948432,34166.7661,0.056839999999999995,2.818,0.95611,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,25to29,1.9466,772.5902157,39688.71353,0.06935,4.4830000000000005,1.63574,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,30to34,3.8417,1573.069758,40947.55704,0.09498,6.669,3.20825,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,35to39,7.4398,2620.682378,35225.37729,0.13982,8.901,6.1953,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,40to44,13.177999999999999,4210.852989,31953.88024,0.18922,11.11,11.075619999999999,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,45to49,20.255,6123.92035,30234.67355,0.23113000000000003,10.969000000000001,17.71937,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,50to54,27.798000000000002,9241.377217,33245.34563,0.2457,9.517999999999999,25.458920000000003,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,55to59,37.341,11568.23384,30980.07062,0.27482,12.02,34.03764,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,60to64,48.648,11576.31549,23795.9326,0.32400999999999996,12.588,44.56975,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,65to69,60.527,9988.31913,16502.3515,0.3805,10.427999999999999,56.558780000000006,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,70to74,70.82,7954.574756,11232.15279,0.42893000000000003,9.515,66.73843000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,75to79,77.79,6110.282126,7854.836062,0.46898999999999996,6.242000000000001,74.86278,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,80to84,82.48700000000001,4443.6677119999995,5387.109372999999,0.51784,2.639,81.12021999999999,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,85+,87.09100000000001,4209.649501,4833.61845,0.48228000000000004,1.8459999999999999,86.20061,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,BOTH,ALL,16.967,81022.58748999999,477530.5786,0.05432000000000001,-11.869000000000002,17.61168,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,00to19,0.1491,95.98971079,64400.448260000005,0.0152,-5.376,0.23076999999999998,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,20to24,0.8497,136.3909627,16051.251869999998,0.07245,1.2819999999999998,0.7568600000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,25to29,1.6496,309.20343189999994,18743.86786,0.09304,3.549,1.31944,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,30to34,3.1939,624.6085783,19556.00169,0.12574000000000002,4.588,2.6170400000000003,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,35to39,6.295,1067.194717,16952.99309,0.18653,5.972,5.18105,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,40to44,11.675,1773.352234,15189.31414,0.26056,8.232000000000001,9.53011,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,45to49,18.769000000000002,2700.550252,14388.575569999999,0.32550999999999997,9.335,15.730089999999999,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,50to54,25.883000000000003,4110.608453,15881.647840000001,0.34755,7.36,23.324820000000003,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,55to59,35.04,5095.333218,14541.59645,0.39564,8.927,31.50794,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,60to64,47.428999999999995,5206.237761,10976.98379,0.4766,11.749,41.82913,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,65to69,59.167,4708.895611,7958.664917,0.55097,9.16,54.12028000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,70to74,69.75,3877.9612439999996,5559.8124179999995,0.61603,7.571000000000001,65.08576,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,75to79,78.104,3059.799365,3917.6189369999997,0.66071,5.564,74.42754000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,80to84,83.441,2349.01695,2815.181615,0.70057,2.611,81.61153,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,85+,88.652,2584.046394,2914.807582,0.58748,2.154,87.38682,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,FEMALE,ALL,16.402,37699.18888,229848.766,0.07724,-12.21,17.34478,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,00to19,0.2261,151.66746750000001,67081.74551000001,0.018340000000000002,-5.773,0.33196,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,20to24,1.3525,245.0038805,18115.51424,0.08582000000000001,2.496,1.13822,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,25to29,2.2124,463.38678380000005,20944.845680000002,0.10163,2.764,1.9315,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,30to34,4.4338,948.4611792999999,21391.55535,0.14074,4.64,3.78071,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,35to39,8.5018,1553.487661,18272.38421,0.20633,6.353,7.19106,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,40to44,14.54,2437.5007539999997,16764.5661,0.27225,7.257999999999999,12.56361,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,45to49,21.604,3423.370098,15846.09798,0.32693,6.077999999999999,19.61671,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,50to54,29.549,5130.768764,17363.697790000002,0.34625,5.816,27.534940000000002,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,55to59,39.376999999999995,6472.900624,16438.474169999998,0.38106999999999996,7.565,36.49377,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,60to64,49.693000000000005,6370.077731,12818.94881,0.44161000000000006,5.4879999999999995,47.26894,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,65to69,61.793,5279.42352,8543.686581999998,0.52568,5.188,59.06606,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,70to74,71.868,4076.6135130000002,5672.340376,0.59702,5.6129999999999995,68.51726,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,75to79,77.47800000000001,3050.4827609999998,3937.217125,0.66573,3.174,75.36479,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,80to84,81.443,2094.650762,2571.927759,0.76657,1.228,80.50151,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,85+,84.719,1625.6031070000001,1918.810868,0.8213799999999999,0.711,84.13559000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2016,MALE,ALL,17.492,43323.398610000004,247681.8125,0.07633,-5.003,17.87347,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,00to19,0.20600000000000002,268.49082599999997,130364.7485,0.01256,-6.872999999999999,0.29225,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,20to24,1.0747,347.7487938,32357.33489,0.05732,1.695,0.9775299999999999,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,25to29,2.1041,807.921354,38397.26758,0.07324,5.307,1.7154200000000002,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,30to34,3.9121,1570.631063,40148.32366,0.09676,6.646,3.26903,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,35to39,7.7096,2757.0769179999998,35761.575130000005,0.14105,10.222999999999999,6.2676,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,40to44,13.556,4316.858800999999,31845.68103,0.19182000000000002,11.675999999999998,11.31578,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,45to49,21.081999999999997,6332.886168,30039.73155,0.23534000000000002,12.414000000000001,18.16023,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,50to54,28.566999999999997,9030.377763,31611.069330000002,0.25408000000000003,10.432,25.91658,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,55to59,38.121,11934.39662,31306.569089999997,0.2745,13.833,34.324020000000004,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,60to64,48.395,11990.645,24776.782219999997,0.31749,12.402999999999999,44.456920000000004,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,65to69,59.906000000000006,10267.65917,17139.67394,0.37435,10.567,55.95007,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,70to74,71.24,8456.39911,11870.301870000001,0.41546000000000005,11.658,66.39655,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,75to79,77.994,6332.58632,8119.335928,0.45976999999999996,6.935,74.80524,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,80to84,83.037,4540.459714,5468.02804,0.50755,3.989,81.01189000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,85+,87.311,4350.042209,4982.226507,0.47156000000000003,2.443,86.15898,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,BOTH,ALL,17.567999999999998,83304.17983,474188.6492,0.055260000000000004,-7.725,17.99462,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,00to19,0.1682,107.3285627,63799.42197999999,0.01622,-4.7010000000000005,0.2445,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,20to24,0.7842,119.2945212,15212.952930000001,0.07151,0.562,0.7440000000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,25to29,1.797,327.21105760000006,18208.26282,0.09845,4.14,1.38944,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,30to34,3.2602,624.4723134999999,19154.15031,0.12832000000000002,4.934,2.6271400000000003,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,35to39,6.3586,1099.7255910000001,17294.95446,0.18555,6.312,5.18741,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,40to44,11.886,1819.2522350000002,15305.88371,0.26158000000000003,8.593,9.638110000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,45to49,19.086,2726.849531,14287.283119999998,0.32877,9.461,15.97529,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,50to54,26.665,4042.402599,15159.8044,0.35915,8.734,23.52841,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,55to59,35.48,5204.763095,14669.634080000002,0.39503,9.95,31.54945,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,60to64,46.285,5363.183312,11587.18157,0.46321,10.673,41.34163,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,65to69,58.88399999999999,4827.221925,8197.820077,0.5434399999999999,10.255,53.31098000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,70to74,69.84,4097.090229,5866.371543,0.59921,9.182,64.33824,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,75to79,78.222,3194.59829,4083.9940880000004,0.64584,6.351,74.12087,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,80to84,83.556,2363.438512,2828.562781,0.69696,3.057,81.42525,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,85+,88.116,2647.559999,3004.646089,0.59036,1.475,87.24486999999999,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,FEMALE,ALL,16.865,38564.39177,228660.924,0.07831,-9.342,17.59688,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,00to19,0.2421,161.1622633,66565.32651,0.01905,-5.03,0.33792,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,20to24,1.3325,228.45427259999997,17144.38196,0.08757000000000001,1.5930000000000002,1.1930399999999999,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,25to29,2.381,480.71029639999995,20189.00476,0.1073,3.347,2.02193,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,30to34,4.5068,946.1587492000001,20994.17336,0.14318,4.2989999999999995,3.8912699999999996,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,35to39,8.9748,1657.3513269999999,18466.62066,0.21033000000000002,7.794,7.33559,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,40to44,15.100999999999999,2497.606566,16539.797319999998,0.27841,7.722,12.95072,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,45to49,22.892,3606.0366369999997,15752.44843,0.33475,7.912000000000001,20.2433,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,50to54,30.32,4987.975164,16451.26493,0.35836,5.817,28.23503,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,55to59,40.45,6729.633525,16636.935,0.38051,8.94,37.04817,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,60to64,50.248000000000005,6627.461686,13189.60065,0.43536,6.221,47.53941,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,65to69,60.842,5440.437245,8941.853865000001,0.51618,4.221,58.66369,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,70to74,72.608,4359.308881,6003.930328,0.5755600000000001,6.942,68.61196,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,75to79,77.763,3137.98803,4035.34184,0.65462,3.312,75.59429,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,80to84,82.48,2177.021202,2639.465259,0.73992,2.687,80.49164,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,85+,86.089,1702.4822100000001,1977.580418,0.7781899999999999,2.289,84.30762,Hypertension ,Alberta,0.0
Z5-NorthZone,2017,MALE,ALL,18.222,44739.78805,245527.7253,0.0779,-2.1109999999999998,18.38632,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,00to19,0.2276,297.863986,130895.0448,0.01317,-5.794,0.30385999999999996,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,20to24,1.0883,344.5757186,31662.66155,0.05831,1.5219999999999998,0.99951,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,25to29,2.1224,797.7934882000001,37589.60118,0.07434,4.871,1.7602900000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,30to34,4.0802,1629.809152,39944.16077,0.09898,7.931,3.2951900000000003,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,35to39,7.7059,2824.01216,36647.32297,0.13931,9.299,6.41047,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,40to44,13.630999999999998,4391.217683,32215.64645,0.19116,11.72,11.39027,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,45to49,21.581999999999997,6475.256556,30003.238260000002,0.2375,13.286,18.426460000000002,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,50to54,29.296999999999997,8886.452856999998,30332.224110000003,0.26132,11.464,26.301370000000002,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,55to59,37.999,12050.50194,31712.8961,0.27255999999999997,12.717,34.53245,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,60to64,48.67,12596.74506,25881.82874,0.31068,14.048,44.30583,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,65to69,59.113,10555.65027,17856.83772,0.3679,10.49,55.25343,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,70to74,71.11399999999999,8883.710078,12492.19795,0.40551,12.383,66.09245,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,75to79,77.538,6576.894300999999,8482.182684000001,0.45314,6.906000000000001,74.40848000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,80to84,82.679,4589.24908,5550.682648,0.50794,3.5639999999999996,80.86885,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,85+,87.14200000000001,4528.510082,5196.691501,0.46434,2.194,86.12356,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,BOTH,ALL,17.93,85428.2424,476463.2174,0.05557,-6.761,18.3054,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,00to19,0.1896,121.2206273,63937.46572000001,0.0172,-3.8989999999999996,0.25668,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,20to24,0.8367,125.7246017,15025.95697,0.07431,0.973,0.76444,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,25to29,1.7526,311.3484341,17764.563980000003,0.09845,3.525,1.40555,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,30to34,3.4537,659.1552714,19085.551669999997,0.13218,6.071000000000001,2.6512700000000002,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,35to39,6.3987,1132.260946,17695.14374,0.18398,6.0760000000000005,5.28092,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,40to44,11.936,1847.0011350000002,15474.32807,0.26063000000000003,8.584,9.69873,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,45to49,19.047,2705.504378,14204.45517,0.32947,8.817,16.14186,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,50to54,27.12,3942.942001,14538.800019999999,0.36871,9.537,23.603820000000002,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,55to59,35.135,5301.678225,15089.460280000001,0.38863000000000003,9.462,31.45757,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,60to64,46.323,5600.614315999999,12090.35598,0.4535,11.684000000000001,41.024570000000004,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,65to69,57.56399999999999,4906.743959,8524.003316,0.53533,9.753,52.34253,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,70to74,69.82300000000001,4311.617369,6175.077800999999,0.58414,10.189,63.871340000000004,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,75to79,77.12899999999999,3312.895475,4295.253038,0.64085,5.702000000000001,73.475,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,80to84,83.266,2387.8766960000003,2867.779424,0.69705,3.16,81.06281,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,85+,87.905,2751.2198719999997,3129.7702480000003,0.58285,1.445,87.0624,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,FEMALE,ALL,17.146,39417.80331,229897.9654,0.07861,-8.517999999999999,17.815379999999998,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,00to19,0.2638,176.6433587,66957.57905,0.019819999999999997,-4.296,0.34898,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,20to24,1.3155,218.85111690000002,16636.70458,0.08832999999999999,1.117,1.2168,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,25to29,2.4537,486.4450541,19825.0372,0.10987999999999999,3.2739999999999996,2.094,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,30to34,4.6535,970.6538809,20858.6091,0.14585,5.039,3.91851,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,35to39,8.9264,1691.7512140000001,18952.17923,0.20711,6.752000000000001,7.52808,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,40to44,15.197000000000001,2544.216548,16741.31838,0.27745,7.772,13.04085,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,45to49,23.861,3769.752178,15798.78309,0.33910999999999997,9.584,20.61117,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,50to54,31.301,4943.510856,15793.42408,0.36899,6.478,28.910840000000004,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,55to59,40.598,6748.823712,16623.43582,0.38088,7.917999999999999,37.58235,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,60to64,50.728,6996.130738,13791.472759999999,0.42571000000000003,7.452000000000001,47.55552,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,65to69,60.527,5648.906313,9332.834406999998,0.5059600000000001,4.511,58.244969999999995,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,70to74,72.376,4572.0927090000005,6317.120152,0.56257,6.905,68.49167,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,75to79,77.957,3263.998825,4186.929647,0.64064,3.8760000000000003,75.47398000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,80to84,82.052,2201.372384,2682.9032239999997,0.7408899999999999,1.926,80.6249,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,85+,85.98700000000001,1777.2902100000001,2066.921254,0.76351,1.8980000000000001,84.5383,Hypertension ,Alberta,0.0
Z5-NorthZone,2018,MALE,ALL,18.660999999999998,46010.4391,246565.25199999998,0.07846,-1.631,18.78855,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,00to19,0.2351,308.48494039999997,131238.9353,0.013369999999999998,-5.276,0.30559000000000003,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,20to24,1.0365,324.20189320000003,31278.96632,0.05727,0.46,1.01016,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,25to29,2.2055,805.9983798999999,36545.201610000004,0.07682,4.957,1.82466,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,30to34,4.1164,1618.259231,39312.926810000004,0.1002,7.57,3.3578300000000003,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,35to39,7.7167,2911.086664,37724.65115,0.13739,9.246,6.44629,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,40to44,13.713,4481.940613000001,32683.649680000002,0.19027,11.312000000000001,11.56077,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,45to49,22.051,6675.275968999999,30271.596039999997,0.23829,14.165999999999999,18.67577,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,50to54,29.956,8779.564,29307.976730000002,0.26757,12.262,26.6754,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,55to59,38.51,12217.31214,31725.07096,0.2732,13.404000000000002,34.8478,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,60to64,48.681000000000004,13031.14381,26768.49191,0.3055,14.847999999999999,44.144729999999996,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,65to69,59.0,11070.30637,18763.1118,0.35906,11.725,54.790240000000004,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,70to74,70.37100000000001,9206.673157,13083.133109999999,0.39921,11.705,65.69782,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,75to79,78.283,6976.549568,8911.993296999999,0.43677,9.437999999999999,74.16036,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,80to84,81.911,4615.900285,5635.269294,0.51277,2.57,80.59304,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,85+,87.48700000000001,4648.794881,5313.717736,0.4539,2.74,86.24292,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,BOTH,ALL,18.32,87671.4919,478564.6917,0.055920000000000004,-5.624,18.634179999999997,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,00to19,0.2001,128.40355209999998,64158.43773,0.01764,-3.6310000000000002,0.2642,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,20to24,0.8046,119.2460524,14819.72346,0.07339,0.629,0.7585,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,25to29,1.8369,318.4503401,17335.83519,0.10199,3.8080000000000003,1.4486,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,30to34,3.472,651.3224184999999,18759.39291,0.13366,5.936,2.67856,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,35to39,6.3408,1150.784212,18148.80671,0.18089,5.6579999999999995,5.31733,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,40to44,11.884,1871.4715609999998,15747.864319999999,0.25787,8.146,9.783380000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,45to49,19.671,2836.691625,14420.766459999999,0.33102,10.181000000000001,16.30089,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,50to54,27.445999999999998,3850.989892,14031.02074,0.37673,9.77,23.76558,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,55to59,35.532,5358.497585,15080.5599,0.38974000000000003,10.191,31.56055,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,60to64,45.485,5708.516951,12550.44439,0.44448999999999994,11.09,40.555,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,65to69,56.93899999999999,5090.541978,8940.390631999999,0.52368,10.222000000000001,51.585609999999996,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,70to74,69.30199999999999,4492.0073219999995,6481.761586,0.5729,10.604000000000001,63.227180000000004,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,75to79,77.475,3486.652195,4500.384900999999,0.6227199999999999,6.961,73.13984,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,80to84,82.057,2421.822541,2951.372948,0.7063,2.33,80.41154,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,85+,88.77600000000001,2770.4161489999997,3120.670244,0.56506,2.818,87.18372,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,FEMALE,ALL,17.423,40255.81437,231047.4321,0.07891000000000001,-7.932,18.04908,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,00to19,0.2685,180.08138830000001,67080.49757,0.01998,-3.841,0.34518000000000004,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,20to24,1.2452,204.9558409,16459.24286,0.08644,0.023,1.24328,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,25to29,2.5381,487.5480398,19209.36642,0.11348,3.159,2.17956,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,30to34,4.7045,966.9368119999999,20553.5339,0.14769000000000002,4.6739999999999995,4.01415,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,35to39,8.9922,1760.302452,19575.84444,0.20446,7.013,7.55823,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,40to44,15.414000000000001,2610.469052,16935.785359999998,0.27746,7.595,13.306560000000001,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,45to49,24.217,3838.584344,15850.829580000001,0.34026999999999996,9.605,20.94866,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,50to54,32.260999999999996,4928.574108,15276.95598,0.37822,7.305,29.498490000000004,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,55to59,41.208,6858.814559,16644.51106,0.38151999999999997,8.09,38.121140000000004,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,60to64,51.501999999999995,7322.626856999999,14218.047519999998,0.41913,9.029,47.71776,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,65to69,60.876999999999995,5979.76439,9822.721167,0.49241,5.672000000000001,58.084140000000005,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,70to74,71.419,4714.665835,6601.371524,0.55607,5.479,68.37294,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,75to79,79.107,3489.897373,4411.608395,0.6120800000000001,6.193,75.31636,Hypertension ,Alberta,0.0
Z5-NorthZone,2019,MALE,80to84,81.75,2194.077744,2683.896346,0.74558,1.2429999999999999,80.82273,Hypertension ,Alberta,0.0
